LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasant,ISOEventful,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriate,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Employed,occ00___Unemployed,occ00___Retired,occ00___Student,occ00___Other,occ00___RatherNotSay,occ00_other,Occupation,edu00,eth00,eth00_other,misc00,misc03,misc03_other,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingLength,Loudness_N5(soneGF),N10_N90(soneGF),Sharpness_S(acum),Rough_HM_R(asper),"Rough_HM_Avg,arith(asper)","FS_Avg,arith(vacil)","I_HM_Avg,arith(iu)","Ton_HM_Avg,arith(tuHMS)",LZeq_L(dB(SPL)),LAeq_L(A)(dB(SPL)),LA10_LA90(dB(SPL)),LCeq_LAeq(dB(SPL)),LC10_LC90(dB(SPL)),RA_2D_cp(cPa),PA(Zwicker)
EustonTap,EustonTap1,ET120,1316,English,0,28/10/2019 13:43,28/10/2019 13:53,51.5269,-0.1323,4,3,4,3,0.0732,0.4268,3,3,4,2,2,3,4,2,3,2,4,2,3,3,3,3,3,3,60,22,Male,1,0,0,0,0,0,,Employed,4,1,,,2,,3,,4,2,1,1,0,0,0,,0,33.15,36.1,12.3,2.31,0.0436,0.0436,0.0107,0.396,0.147,79.37,72.28,7.1,6.26,5.41,14.9,44.52768958
EustonTap,EustonTap1,ET121,1317,English,0,28/10/2019 13:47,28/10/2019 14:03,51.5269,-0.1323,4,2,1,1,-0.6768,0.341,1,3,1,1,1,4,5,4,2,4,4,1,2,2,1,2,1,3,36,34,Male,1,0,0,0,0,0,,Employed,5,2,,,2,,1,,4,1,1,1,0,0,0,,0,33.62,34.9,8.9,2.32,0.0405,0.0405,0.00631,0.345,0.0796,79.86,71.66,5.1,7.35,4.85,14.4,43.13179851
EustonTap,EustonTap1,ET122,1319,English,0,28/10/2019 13:55,28/10/2019 14:09,51.5269,-0.1323,4,3,3,3,-0.2071,0.2322,2,4,4,4,1,4,2,1,2,4,4,4,4,3,2,3,2,3,52,22,Female,0,0,0,1,0,0,,Student,5,3,,,3,International student,1,,4,2,1,1,0,0,0,,0,36.05,34.2,10.6,2.44,0.0399,0.0399,0.0207,0.495,0.251,79.32,71.21,6.79,7.2,6.93,16.7,43.92476733
EustonTap,EustonTap1,ET122,1318,English,0,28/10/2019 13:56,28/10/2019 14:08,51.5269,-0.1323,3,1,2,1,0.1464,0.1464,3,3,4,3,3,3,3,2,3,4,3,4,3,1,1,2,1,1,24,21,Female,0,0,0,1,0,0,,Student,5,3,,,3,International student,1,Come here because the location is close to my university,4,2,1,1,0,0,0,,0,36.05,34.2,10.6,2.44,0.0399,0.0399,0.0207,0.495,0.251,79.32,71.21,6.79,7.2,6.93,16.7,43.92476733
EustonTap,EustonTap1,ET123,1322,English,0,28/10/2019 13:41,28/10/2019 14:18,51.5269,-0.1323,4,4,2,1,-0.6464,-0.1464,2,4,1,3,2,4,3,5,3,3,2,5,5,4,4,2,4,4,72,20,Female,0,0,0,1,0,0,,Student,5,3,,,1,,3,,4,1,1,1,0,0,0,,0,31.45,27.9,6.3,2.18,0.0391,0.0391,0.0201,0.341,0.314,76.71,69.46,5.58,6.24,3.35,14.1,32.66169235
EustonTap,EustonTap1,ET123,1320,English,0,28/10/2019 14:11,28/10/2019 14:16,51.5269,-0.1323,4,4,2,1,-0.1036,0.3964,2,4,4,3,2,3,4,2,2,1,4,3,3,4,1,4,0,4,52,49,Male,1,0,0,0,0,0,,Employed,7,1,,,3,Out of town,3,,1,2,1,1,0,0,0,,0,31.45,27.9,6.3,2.18,0.0391,0.0391,0.0201,0.341,0.314,76.71,69.46,5.58,6.24,3.35,14.1,32.66169235
EustonTap,EustonTap1,ET123,1321,English,0,28/10/2019 14:12,28/10/2019 14:15,51.5269,-0.1323,4,3,2,1,-0.0732,0.5732,2,5,4,2,2,2,4,2,3,5,4,2,2,4,3,2,4,5,72,50,Female,1,0,0,0,0,0,,Employed,2,1,,,2,,3,,1,2,1,1,0,0,0,,0,31.45,27.9,6.3,2.18,0.0391,0.0391,0.0201,0.341,0.314,76.71,69.46,5.58,6.24,3.35,14.1,32.66169235
EustonTap,EustonTap1,ET124,1324,English,0,28/10/2019 14:18,28/10/2019 14:19,51.5269,-0.1323,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,60,41,Male,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,1,2,1,1,0,0,0,,0,34.26,30.9,6.1,2.5,0.0364,0.0364,0.00761,0.383,0.201,77.56,69.89,3.25,6.87,3.12,15.1,40.24758684
EustonTap,EustonTap1,ET124,1323,English,0,28/10/2019 14:17,28/10/2019 14:20,51.5269,-0.1323,4,3,3,1,-0.6161,-0.341,2,5,2,5,1,3,1,5,1,3,4,4,4,4,4,4,3,3,72,36,Female,1,0,0,0,0,0,,Employed,3,1,,,1,,3,,1,2,1,1,0,0,0,,0,34.26,30.9,6.1,2.5,0.0364,0.0364,0.00761,0.383,0.201,77.56,69.89,3.25,6.87,3.12,15.1,40.24758684
EustonTap,EustonTap1,ET125,1325,English,0,28/10/2019 14:06,28/10/2019 14:22,51.5269,-0.1323,4,2,1,1,-0.25,0.25,2,3,3,2,1,3,3,3,3,3,2,2,2,4,4,3,4,4,76,28,Female,0,1,0,0,0,0,,Unemployed,5,2,,,3,Working holiday maker,1,,3,1,1,1,0,0,0,,0,23.5,44.2,8.7,2.5,0.0433,0.0433,0.0064,0.341,0.167,82.19,74.04,4.06,7.26,3.04,14.8,58.58321411
EustonTap,EustonTap2,ET201,1328,English,0,29/10/2019 12:19,29/10/2019 12:21,51.5269,-0.1323,5,4,3,1,-0.2803,0.3055,2,5,4,4,1,4,2,1,2,3,4,3,2,2,4,2,2,4,56,28,Male,0,0,0,1,0,0,,Student,5,3,,,3,Student,1,,1,3,1,1,0,0,0,,0,36.01,30.1,7.8,2.22,0.0379,0.0379,0.0251,0.353,0.181,76.87,69.72,5.16,6.01,4.26,14,35.79663749
EustonTap,EustonTap2,ET201,1327,English,0,29/10/2019 12:18,29/10/2019 12:19,51.5269,-0.1323,4,3,4,1,-0.3107,0.0858,2,4,4,4,2,5,2,2,2,3,4,2,2,2,2,2,1,1,32,27,Female,0,0,0,1,0,0,,Student,5,3,,,3,,1,,1,3,1,1,0,0,0,,0,36.01,30.1,7.8,2.22,0.0379,0.0379,0.0251,0.353,0.181,76.87,69.72,5.16,6.01,4.26,14,35.79663749
EustonTap,EustonTap2,ET201,1326,English,0,28/10/2019 14:24,29/10/2019 12:19,51.5269,-0.1323,5,4,3,1,-0.6339,0.7803,1,5,2,1,1,5,5,1,2,3,5,4,2,4,3,4,2,4,68,37,Male,1,0,0,0,0,0,,Employed,7,1,,,1,,2,,1,3,1,1,0,0,0,Res,0,36.01,30.1,7.8,2.22,0.0379,0.0379,0.0251,0.353,0.181,76.87,69.72,5.16,6.01,4.26,14,35.79663749
EustonTap,EustonTap2,ET202,1329,English,0,29/10/2019 12:23,29/10/2019 12:33,51.5269,-0.1323,3,2,2,1,-0.1768,0.5732,2,4,4,2,1,3,4,2,2,3,3,2,2,3,2,3,2,4,56,57,Female,1,0,0,0,0,0,,Employed,7,1,,,3,,3,,1,1,1,1,0,0,0,,0,52.57,50.8,26.2,2.76,0.04,0.04,0.0107,0.38,0.666,79.83,76.66,17.51,2.21,8.33,13.8,73.69138445
EustonTap,EustonTap2,ET203,1330,English,0,29/10/2019 12:34,29/10/2019 12:39,51.5269,-0.1323,3,2,1,1,-0.3839,0.2197,1,4,3,3,2,4,3,2,2,3,4,2,2,3,2,4,2,4,60,53,Male,1,0,0,0,0,0,,Employed,2,1,,,2,,1,,1,1,1,1,0,0,0,,0,34.69,20.4,3.4,1.97,0.0331,0.0331,0.0052,0.322,0.122,74.52,64,2.73,9.31,4.39,12.8,22.08922362
EustonTap,EustonTap2,ET204,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.27,29.3,5.9,2.32,0.0394,0.0394,0.00982,0.339,0.305,79.04,69.37,3.74,8.51,3.11,13.6,35.97258835
EustonTap,EustonTap2,ET205,1332,English,0,29/10/2019 12:51,29/10/2019 12:56,51.5269,-0.1323,5,3,3,1,-0.5303,0.0126,2,4,2,4,1,5,2,2,2,1,4,5,2,4,4,3,4,4,76,39,Female,1,0,0,0,0,0,,Employed,7,3,,,1,,2,,4,2,1,1,0,0,0,,0,51.58,29.9,8,2.22,0.0393,0.0393,0.00548,0.328,0.113,77.09,69.36,4.85,6.85,4.46,13.1,35.54114731
EustonTap,EustonTap2,ET205,1333,English,0,29/10/2019 12:21,29/10/2019 12:54,51.5269,-0.1323,5,3,2,1,-0.5303,0.6768,1,5,2,1,1,4,4,1,2,2,4,4,3,4,3,3,2,3,60,33,Male,1,0,0,0,0,0,,Employed,7,1,,,1,,2,,2,2,1,1,0,0,0,,0,51.58,29.9,8,2.22,0.0393,0.0393,0.00548,0.328,0.113,77.09,69.36,4.85,6.85,4.46,13.1,35.54114731
EustonTap,EustonTap2,ET206,1335,English,0,29/10/2019 12:21,29/10/2019 12:59,51.5269,-0.1323,4,4,3,2,0.1768,0.3232,4,4,4,3,3,3,4,2,5,4,4,3,3,1,2,1,2,1,28,40,Male,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,1,2,1,1,0,0,0,,0,29.06,28.1,6.9,2.25,0.0347,0.0347,0.0105,0.336,0.272,76.48,67.76,5.28,7.5,4.2,14.3,33.66764788
EustonTap,EustonTap2,ET206,1336,English,0,28/10/2019 14:20,29/10/2019 13:00,51.5269,-0.1323,3,3,2,1,-0.0732,0.5732,3,4,4,2,1,3,4,2,4,4,3,3,3,3,3,2,3,4,60,53,Male,1,0,0,0,0,0,,Employed,5,1,,,3,Business,3,,1,1,1,1,0,0,0,,0,29.06,28.1,6.9,2.25,0.0347,0.0347,0.0105,0.336,0.272,76.48,67.76,5.28,7.5,4.2,14.3,33.66764788
EustonTap,EustonTap2,ET206,1334,English,0,29/10/2019 12:46,29/10/2019 12:59,51.5269,-0.1323,3,2,3,3,-0.2197,0.2197,4,5,3,4,2,4,4,3,4,3,2,2,3,4,3,4,3,3,68,20,,1,0,0,0,0,0,,Employed,5,1,,,2,,3,,1,2,1,1,0,0,0,,0,29.06,28.1,6.9,2.25,0.0347,0.0347,0.0105,0.336,0.272,76.48,67.76,5.28,7.5,4.2,14.3,33.66764788
EustonTap,EustonTap2,ET207,1341,English,0,29/10/2019 13:06,29/10/2019 13:15,51.5269,-0.1323,4,4,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,60,62,Male,1,0,0,0,0,0,,Employed,3,6,,,1,,3,None,1,1,1,1,0,0,0,,0,35.07,27.2,9.1,2.19,0.0338,0.0338,0.0223,0.336,0.161,74.76,66.59,7.59,6.6,4.55,13.3,31.92171481
EustonTap,EustonTap2,ET207,1340,English,0,29/10/2019 13:02,29/10/2019 13:06,51.5269,-0.1323,4,3,3,3,-0.4268,0.1768,2,4,2,3,2,4,4,3,3,3,3,2,3,5,4,4,4,4,84,59,Female,0,0,1,0,0,0,,Retired,7,1,,,2,,1,,1,,1,1,0,0,0,,0,35.07,27.2,9.1,2.19,0.0338,0.0338,0.0223,0.336,0.161,74.76,66.59,7.59,6.6,4.55,13.3,31.92171481
EustonTap,EustonTap2,ET207,1338,English,0,29/10/2019 13:00,29/10/2019 13:04,51.5269,-0.1323,5,5,3,1,-0.2803,0.8232,2,5,4,1,1,4,4,1,3,4,5,1,3,4,4,4,3,4,76,25,Female,0,1,0,0,0,0,,Unemployed,5,1,,,2,,1,,1,3,1,1,0,0,0,,0,35.07,27.2,9.1,2.19,0.0338,0.0338,0.0223,0.336,0.161,74.76,66.59,7.59,6.6,4.55,13.3,31.92171481
EustonTap,EustonTap2,ET207,1339,English,0,29/10/2019 13:00,29/10/2019 13:05,51.5269,-0.1323,4,4,2,1,-0.0732,0.4697,4,4,5,3,1,4,4,3,2,2,4,1,2,5,4,5,5,5,96,67,Male,0,0,1,0,0,0,,Retired,7,1,,,2,,1,,1,3,1,1,0,0,0,,0,35.07,27.2,9.1,2.19,0.0338,0.0338,0.0223,0.336,0.161,74.76,66.59,7.59,6.6,4.55,13.3,31.92171481
EustonTap,EustonTap2,ET208,1342,English,0,29/10/2019 13:09,29/10/2019 13:17,51.5269,-0.1323,3,3,2,1,-0.6464,-0.3107,2,4,1,5,1,4,2,4,3,5,3,3,3,4,1,4,1,4,56,24,Female,0,0,0,1,0,0,,Student,7,3,,,1,,2,I think this sound environment is perfect for a bus depot in Central London,4,1,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
EustonTap,EustonTap2,ET209,1343,English,0,29/10/2019 13:05,29/10/2019 13:18,51.5269,-0.1323,3,2,2,1,0.0732,-0.2803,3,2,2,4,3,3,2,2,3,4,3,3,3,3,3,3,3,4,64,70,Male,1,0,0,0,0,0,,Employed,3,1,,,1,,3,,1,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
EustonTap,EustonTap2,ET209,1344,English,0,29/10/2019 13:07,29/10/2019 13:21,51.5269,-0.1323,2,1,2,2,0.2071,-0.3536,4,3,3,4,4,2,2,4,4,3,3,4,3,4,4,4,4,4,80,72,Male,0,0,1,0,0,0,,Retired,5,1,,,1,,3,,1,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
EustonTap,EustonTap2,ET210,1345,English,0,29/10/2019 13:23,29/10/2019 13:33,51.5269,-0.1323,4,3,4,2,-0.1339,0.159,2,4,4,4,2,4,2,1,4,3,3,2,4,4,3,4,3,3,68,25,Male,1,0,0,0,0,0,,Employed,2,1,,,1,,2,,1,1,1,1,0,0,0,,0,40.11,28.2,7,2.28,0.0354,0.0354,0.00599,0.33,0.189,76.4,68.09,5.12,7.35,4.17,13.7,34.12371615
EustonTap,EustonTap2,ET211,1346,English,0,29/10/2019 13:23,29/10/2019 13:28,51.5269,-0.1323,3,3,2,2,0.0126,-0.3232,1,2,2,4,5,3,3,2,2,4,3,4,2,4,4,3,3,4,72,55,Male,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,4,1,1,1,0,0,0,,0,37.67,36.7,10.8,2.44,0.0397,0.0397,0.0071,0.332,0.328,79.41,71.31,5.21,7.19,5.14,13.9,47.28007712
EustonTap,EustonTap2,ET212,1348,English,0,29/10/2019 13:21,29/10/2019 13:31,51.5269,-0.1323,4,4,4,3,-0.1464,0.2929,4,5,4,4,2,4,4,3,4,4,4,5,4,4,3,4,4,4,76,23,Female,0,0,0,1,0,0,,Student,5,1,,,1,,2,,4,2,1,1,0,0,0,,0,33.92,27.1,4.7,2.14,0.038,0.038,0.00468,0.308,0.209,78.57,67.92,2.7,9.66,2.74,13.3,31.26492557
EustonTap,EustonTap2,ET212,1347,English,0,29/10/2019 13:21,29/10/2019 13:31,51.5269,-0.1323,2,2,3,3,-0.1036,0.1893,2,4,4,4,2,3,3,2,3,2,4,5,5,2,1,1,4,1,36,22,,0,0,0,1,0,0,,Student,5,3,,,3,Oversea student,1,Null,4,2,1,1,0,0,0,,0,33.92,27.1,4.7,2.14,0.038,0.038,0.00468,0.308,0.209,78.57,67.92,2.7,9.66,2.74,13.3,31.26492557
EustonTap,EustonTap2,ET213,1349,English,0,29/10/2019 13:30,29/10/2019 13:39,51.5269,-0.1323,4,3,2,1,-0.0732,0.2374,2,2,3,1,2,2,4,4,3,3,3,2,2,1,1,1,1,3,28,50,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,4,1,1,1,0,0,0,,0,34.56,29,8.2,2.17,0.0353,0.0353,0.013,0.325,0.178,77.93,68.91,5.99,7.94,5.8,13.5,33.86416343
EustonTap,EustonTap2,ET214,1350,English,0,29/10/2019 13:34,29/10/2019 13:37,51.5269,-0.1323,4,3,3,2,0.1036,0.6036,3,4,4,1,2,2,4,2,2,5,3,5,5,3,3,3,2,2,52,26,Male,0,0,0,1,0,0,,Student,5,4,,,1,,3,,1,1,1,1,0,0,0,,0,33.15,22.8,3.4,2.06,0.0347,0.0347,0.00805,0.33,0.0877,75.69,65.87,3.1,8.64,2.19,13.3,25.50030682
EustonTap,EustonTap2,ET215,1351,English,0,29/10/2019 13:35,29/10/2019 13:43,51.5269,-0.1323,3,2,3,1,-0.0732,0.1768,2,4,4,2,3,2,3,4,2,5,4,4,4,4,4,4,4,4,80,48,Female,1,0,0,0,0,0,,Employed,7,1,,,3,Live IN HERTFORDSHIRE. COME INTOMLONDON ALL THEVTIME,3,,4,1,1,1,0,0,0,,0,37.12,25.1,6.8,2.17,0.034,0.034,0.0103,0.325,0.189,76.38,66.23,4.42,9.01,5.9,13,29.18939719
EustonTap,EustonTap2,ET216,1352,English,0,29/10/2019 13:18,29/10/2019 13:45,51.5269,-0.1323,5,3,3,1,-0.4874,0.7197,1,5,4,2,1,5,4,1,2,3,3,5,2,2,0,3,2,3,40,34,Female,0,0,0,1,0,0,,Student,5,1,,,1,,2,,2,1,1,1,0,0,0,,0,35.88,30.9,6.1,2.2,0.0397,0.0397,0.0139,0.367,0.163,78.41,70.51,4.42,7,2.85,14.4,36.52517478
EustonTap,EustonTap2,ET217,1353,English,0,29/10/2019 13:38,29/10/2019 13:48,51.5269,-0.1323,5,4,3,2,-0.6768,0.2803,2,5,2,2,2,5,4,4,2,4,5,4,5,4,4,3,3,4,72,20,Male,0,0,0,1,0,0,,Student,5,1,,,1,,3,,1,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
EustonTap,EustonTap2,ET217,1354,English,0,29/10/2019 13:45,29/10/2019 13:48,51.5269,-0.1323,5,4,2,2,0.1768,0.7803,2,4,5,1,2,1,5,2,4,5,2,5,5,1,1,1,0,2,20,20,Female,0,0,0,1,0,0,,Student,5,1,,,1,,3,,1,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
EustonTap,EustonTap2,ET218,1355,English,0,29/10/2019 13:41,29/10/2019 13:52,51.5269,-0.1323,4,3,3,1,-0.25,0.0429,3,4,4,4,2,4,3,4,3,2,4,4,3,3,3,4,3,4,68,20,Female,0,0,0,1,0,0,,Student,3,3,,,2,,3,,4,1,1,1,0,0,0,,0,35.29,29,6.1,2.24,0.0379,0.0379,0.0092,0.343,0.187,78.02,68.78,3.92,8.11,4.7,14.1,34.66892045
EustonTap,EustonTap2,ET218,1356,English,0,29/10/2019 13:49,29/10/2019 13:53,51.5269,-0.1323,4,4,4,4,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,40,38,Male,1,0,0,0,0,0,,Employed,7,1,,,2,,3,,1,1,1,1,0,0,0,,0,35.29,29,6.1,2.24,0.0379,0.0379,0.0092,0.343,0.187,78.02,68.78,3.92,8.11,4.7,14.1,34.66892045
EustonTap,EustonTap2,ET219,1357,English,0,29/10/2019 13:53,29/10/2019 14:02,51.5269,-0.1323,3,3,2,1,-0.3232,0.0303,2,3,2,3,2,3,4,4,3,4,3,5,3,2,2,3,1,2,40,54,Male,1,0,0,0,0,0,,Employed,7,6,,,3,WORKER,3,,4,1,1,1,0,0,0,,0,35.33,41,11.6,2.39,0.0443,0.0443,0.0211,0.333,0.598,80.78,75.6,7.68,4.52,4.85,14.8,52.22405476
EustonTap,EustonTap2,ET219,1358,English,0,29/10/2019 14:00,29/10/2019 14:02,51.5269,-0.1323,4,3,2,1,-0.2929,-0.1036,3,4,3,3,2,3,2,5,3,3,3,3,3,3,3,3,4,3,64,37,Male,0,0,0,0,1,0,,Other,7,5,,,3,,3,,4,1,1,1,0,0,0,He marked not agree by accident when the first page was loading,0,35.33,41,11.6,2.39,0.0443,0.0443,0.0211,0.333,0.598,80.78,75.6,7.68,4.52,4.85,14.8,52.22405476
EustonTap,EustonTap2,ET220,1359,English,0,29/10/2019 14:04,29/10/2019 14:09,51.5269,-0.1323,3,3,5,4,-0.159,0.0126,4,5,4,4,1,2,2,5,4,3,2,5,4,2,2,5,3,3,60,26,Female,1,0,0,0,0,0,,Employed,7,3,,,1,,2,,4,1,1,1,0,0,0,,0,45.78,28.8,6.8,2.19,0.0384,0.0384,0.0109,0.334,0.339,78.77,68.27,4.45,9.01,6.05,14.1,33.85336842
EustonTap,EustonTap2,ET221,1361,English,0,29/10/2019 13:49,29/10/2019 14:18,51.5269,-0.1323,4,2,2,1,0.0732,0.0732,3,3,3,3,3,3,3,2,3,4,3,1,2,0,0,0,0,0,0,18,Female,0,1,0,1,0,0,,Unemployed,6,1,,,2,,3,,1,2,1,1,0,0,0,,0,34.26,36.5,14.6,2.39,0.0398,0.0398,0.0308,0.378,0.323,77.82,72.01,9.04,5.04,5.63,15.1,46.26186125
EustonTap,EustonTap2,ET221,1360,English,0,29/10/2019 13:54,29/10/2019 14:19,51.5269,-0.1323,4,3,1,2,0.25,0.4571,5,1,3,1,1,4,4,1,3,4,4,3,3,3,1,2,2,2,40,26,Male,0,1,0,0,0,0,,Unemployed,5,1,,,1,,2,,1,2,1,1,0,0,0,,0,34.26,36.5,14.6,2.39,0.0398,0.0398,0.0308,0.378,0.323,77.82,72.01,9.04,5.04,5.63,15.1,46.26186125
EustonTap,EustonTap2,ET222,1362,English,0,29/10/2019 13:33,29/10/2019 14:21,51.5269,-0.1323,4,2,2,1,-0.1768,0.5732,2,4,4,1,1,3,3,2,3,4,4,4,3,3,3,4,4,4,72,27,Female,0,0,0,0,1,0,Self employment ,Other,5,1,,,1,,3,,1,1,1,1,0,0,0,,0,36.95,31.7,4.6,2.36,0.0399,0.0399,0.0135,0.33,0.205,80.18,71.53,3.29,7.33,2.83,14.8,39.54865231
EustonTap,EustonTap3,ET203,1368,English,0,30/10/2019 14:41,30/10/2019 14:47,51.5269,-0.1323,4,2,3,1,-0.25,-0.1036,2,3,2,4,2,3,3,3,2,3,4,5,3,0,0,0,0,3,12,23,Female,0,0,0,1,0,0,,Student,7,3,,,3,Student,1,,4,2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,
EustonTap,EustonTap3,ET301,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.17,31.4,6.7,2.38,0.0371,0.0371,0.006,0.362,0.259,79.23,69.05,3.49,9.04,5.39,14.3,39.40817205
EustonTap,EustonTap3,ET302,1367,English,0,30/10/2019 14:41,30/10/2019 14:46,51.5269,-0.1323,4,3,2,2,0.1464,0,4,3,3,3,4,4,3,2,3,4,4,5,5,3,3,4,4,1,60,25,Male,0,0,0,1,0,0,,Student,6,6,,,2,,3,,4,2,1,1,0,0,0,,0,33.11,32.8,8.4,2.32,0.0419,0.0419,0.00996,0.366,0.247,77.9,69.55,4.91,7.37,4.74,14.5,40.44277331
EustonTap,EustonTap3,ET302,1366,English,0,30/10/2019 14:28,30/10/2019 14:43,51.5269,-0.1323,4,2,3,3,0.0303,-0.1768,4,3,3,4,3,3,3,4,3,2,3,5,3,3,2,3,3,3,56,23,Female,0,0,0,1,0,0,,Student,5,3,,,2,,1,,4,2,1,1,0,0,0,,0,33.11,32.8,8.4,2.32,0.0419,0.0419,0.00996,0.366,0.247,77.9,69.55,4.91,7.37,4.74,14.5,40.44277331
EustonTap,EustonTap3,ET303,1371,English,0,30/10/2019 14:46,30/10/2019 14:51,51.5269,-0.1323,2,2,3,1,0.1768,0.1768,4,4,4,3,4,3,4,3,4,3,2,5,5,4,4,4,4,3,76,24,Male,0,0,0,1,0,0,,Student,7,3,,,2,,2,,4,2,1,1,0,0,0,,0,33.79,33.8,7.2,2.25,0.0438,0.0438,0.0134,0.334,0.265,78.48,72.59,4.51,5.29,4.44,14,40.75863066
EustonTap,EustonTap3,ET303,1372,English,0,30/10/2019 14:45,30/10/2019 14:52,51.5269,-0.1323,3,2,3,1,0,0.1464,3,3,5,3,2,3,3,4,3,3,2,4,4,4,3,3,2,3,60,22,Female,0,0,0,1,0,0,,Student,7,3,,,1,,2,,4,1,1,1,0,0,0,,0,33.79,33.8,7.2,2.25,0.0438,0.0438,0.0134,0.334,0.265,78.48,72.59,4.51,5.29,4.44,14,40.75863066
EustonTap,EustonTap3,ET303,1370,English,0,30/10/2019 14:48,30/10/2019 14:51,51.5269,-0.1323,3,2,2,2,0.1036,0.1036,5,4,4,4,4,4,5,4,4,2,2,2,5,4,4,4,3,4,76,24,RatherNotSay,0,0,0,1,0,0,,Student,5,6,,,1,,1,,4,2,1,1,0,0,0,,0,33.79,33.8,7.2,2.25,0.0438,0.0438,0.0134,0.334,0.265,78.48,72.59,4.51,5.29,4.44,14,40.75863066
EustonTap,EustonTap3,ET304,1373,English,0,30/10/2019 14:54,30/10/2019 14:57,51.5269,-0.1323,3,2,3,1,0.1036,-0.5,4,2,3,4,4,3,2,5,3,4,2,5,5,1,0,1,0,0,8,18,Male,0,0,0,1,0,0,,Student,3,3,,,3,Foreign student,2,Its good the way it is i feel,4,1,1,1,0,0,0,,0,41.5,32.4,9.5,2.21,0.0478,0.0478,0.0107,0.557,0.161,77.7,71.05,5.77,5.96,4.81,14.8,38.49115802
EustonTap,EustonTap3,ET305,1374,English,0,30/10/2019 14:46,30/10/2019 14:58,51.5269,-0.1323,4,4,2,3,-0.3232,0.0126,2,4,2,4,1,3,2,2,3,4,3,2,2,4,4,4,2,4,72,25,Male,1,0,0,0,0,0,,Employed,5,6,,,2,,1,,4,1,1,1,0,0,0,,0,33.92,31.3,8.5,2.28,0.0376,0.0376,0.0178,0.332,0.226,78.46,69.33,5.7,7.83,3.9,13.9,38.02118662
EustonTap,EustonTap3,ET306,1375,English,0,30/10/2019 15:00,30/10/2019 15:02,51.5269,-0.1323,3,4,2,1,-0.3839,0.8232,2,5,4,1,1,5,4,1,2,4,4,5,3,4,3,4,3,4,72,22,Female,0,0,0,1,0,0,,Student,3,,,,1,,2,,4,1,1,1,0,0,0,,0,34.05,29.7,5.6,2.09,0.0411,0.0411,0.0154,0.35,0.307,76.39,70.44,3.84,5.31,3.6,14.1,33.76874074
EustonTap,EustonTap3,ET306,1376,English,0,30/10/2019 14:53,30/10/2019 15:02,51.5269,-0.1323,5,2,4,2,0.0732,0.0732,4,2,3,2,2,4,2,2,4,2,3,4,2,4,4,4,4,4,80,22,Male,0,0,0,1,0,0,,Student,7,3,,,3,,2,,4,1,1,1,0,0,0,,0,34.05,29.7,5.6,2.09,0.0411,0.0411,0.0154,0.35,0.307,76.39,70.44,3.84,5.31,3.6,14.1,33.76874074
EustonTap,EustonTap3,ET306,1379,English,0,30/10/2019 14:50,30/10/2019 15:03,51.5269,-0.1323,2,1,2,2,0.0607,0.0607,4,2,2,2,2,2,4,4,4,4,2,4,3,3,2,3,2,3,52,25,Male,0,0,0,1,0,0,,Student,5,3,,,3,International student,1,,4,,1,1,0,0,0,,0,34.05,29.7,5.6,2.09,0.0411,0.0411,0.0154,0.35,0.307,76.39,70.44,3.84,5.31,3.6,14.1,33.76874074
EustonTap,EustonTap3,ET306,1378,English,0,30/10/2019 14:54,30/10/2019 15:02,51.5269,-0.1323,3,2,4,3,-0.1768,0.2803,3,4,4,3,3,4,5,4,4,3,2,3,2,4,3,4,4,2,68,22,Female,0,0,0,1,0,0,,Student,5,3,,,3,Students,2,,4,2,1,1,0,0,0,,0,34.05,29.7,5.6,2.09,0.0411,0.0411,0.0154,0.35,0.307,76.39,70.44,3.84,5.31,3.6,14.1,33.76874074
